claim_id,claim_text,checkability_score,verifiability_score,harm_score,overall_score,checkability_decision,verifiability_decision,harm_decision,overall_decision
694ba825-baed-4d32-a4ed-787262d52279,The electoral count in the 2020 US presidential election between Biden and Trump is being compared.,0.19081424,0.43395752,0.13341609,0.07631559,False,False,False,False
b780ff50-b67a-41a1-b423-f7d2ee60d5c3,The tweets express concern and criticism over the possibility of Donald Trump winning the 2020 US presidential election.,0.41914454,0.61910427,0.20179242,0.4217986,False,True,False,False
4a2fd598-85a2-49ee-bca5-48ee213d2593,Trump claims his election lead is being threatened by attempts to steal the election through late voting.,0.6974158,0.93423605,0.32729,0.95122427,True,True,False,True
0cec7f57-d522-4b70-bcf4-a5821f1b37fe,"Donald Trump plans to take the election dispute to the Supreme Court, alleging fraud and stolen votes.",0.70558685,0.9826019,0.36734048,0.9743197,True,True,False,True
b45898ce-0306-4a51-9526-9b25dbee9223,"The tweets discuss Donald Trump's claims of victory in the 2020 US presidential election, particularly in Georgia.",0.18806505,0.37994772,0.16008203,0.17362611,False,False,False,False
cf24c589-a665-4f2b-8826-53de0d826b73,The core claim is that Joe Biden is likely to win the 2020 US Presidential Election.,0.08348128,0.34936264,0.13019517,0.09267322,False,False,False,False
105516cc-7633-422a-8c19-9dd56beedadc,"The legitimacy and outcome of the 2020 US presidential election, specifically Donald Trump's re-election.",0.052716102,0.19424748,0.11489265,0.02035632,False,False,False,False
6efb6693-0d33-436a-9a3b-9d789d232937,The tweets claim that Donald Trump is winning or has declared victory in the 2020 US presidential election.,0.5596416,0.7305868,0.25314924,0.75830585,True,True,False,True
4b4012ac-d412-4ab8-89bf-c5df2287ca4a,Donald Trump claims that his campaign won the 2020 US presidential election despite the official results showing otherwise.,0.70505893,0.94402534,0.33451766,0.94960433,True,True,False,True
dd395311-3dd3-465d-9d20-136a3305b361,The tweets discuss Donald Trump's disputed 2020 US presidential election victory and subsequent legal challenges.,0.5683059,0.7289237,0.2547321,0.7166673,True,True,False,True
e04c3709-1b58-49b7-9daf-b1f3648e6188,Donald Trump claims victory in the US election and seeks to stop the vote count through the Supreme Court.,0.7100688,0.9437136,0.33874872,0.96664345,True,True,False,True
e884cffe-44c4-4e23-9234-bb09d722f32d,The legitimacy and fairness of the US presidential election are being questioned by Trump supporters and critics alike.,0.39163432,0.65106755,0.19800979,0.35838953,False,True,False,False
5368db90-3296-46d4-abfd-0761742454ea,Trump makes baseless claims of voter fraud and falsely declares victory in the US presidential election.,0.6886001,0.8926084,0.29474762,0.91461426,True,True,False,True
84c4ff4a-7037-4d1d-9e61-280fb35b52d3,The 2020 US presidential election between Trump and Biden is a topic of concern and shock.,0.05070958,0.08765474,0.09549908,0.010993173,False,False,False,False
a4e6f1b2-d3a3-4dbc-b248-a2f82de05fcd,Donald Trump is undermining democracy and attempting to illegitimize the US election results.,0.1384936,0.36553258,0.18500331,0.14941578,False,False,False,False
b8c2a2ec-7d25-4dc4-b461-26ea088b65d2,The tweets discuss the 2020 US presidential election and its implications for Poland.,0.050794043,0.082047425,0.07841258,0.035153314,False,False,False,False
d8d78514-47c0-420d-adba-ea36be09dd70,Donald Trump claims he has already won the 2020 US presidential election.,0.6249547,0.81828374,0.21944784,0.6076182,True,True,False,True
a960dfc6-07d4-4f8f-a27a-6ba339c386da,Donald Trump plans to take his election case to the Supreme Court and stop all voting.,0.6372054,0.8335815,0.28263634,0.82976806,True,True,False,True
7581e4b1-3d2b-474a-ae04-ad569e78cf8b,The US democracy is under threat due to Trump's behavior and actions.,0.057198785,0.19035597,0.122837745,0.06375362,False,False,False,False
97027e06-4745-43b8-ba1a-3c12c18c50c8,Counting mail-in ballots in key battleground states will skew the election results in favor of Trump.,0.3450991,0.42699704,0.2005669,0.5904893,False,False,False,True
a5babc42-738d-47e3-8354-ff78652e6c34,Donald Trump is accused of being a fraud and his election legitimacy is disputed.,0.7142809,0.97143865,0.34645823,0.9695323,True,True,False,True
1d413628-dd32-4231-94dd-ceb906714111,The tweets claim that Donald Trump's potential win in the 2020 election is due to cheating and voter suppression.,0.5152885,0.6490524,0.25401378,0.7771641,True,True,False,True
72614ee1-b470-4d6f-90a3-da78f7ccb70e,The legitimacy of Donald Trump's Pennsylvania win in the 2020 US presidential election is disputed due to uncounted mail-in ballots.,0.7106446,0.9823497,0.39362186,0.9892715,True,True,False,True
0e803f89-1205-4079-ad7c-ebe24de31135,Trump declared victory before official results were announced in the 2020 US presidential election.,0.69931906,0.9527334,0.3219556,0.9151896,True,True,False,True
31ba3e54-8020-4366-81d4-b49a03617c54,The tweets discuss the disputed and changing results of the 2020 US presidential election in Wisconsin.,0.5809237,0.76737714,0.23703672,0.64956355,True,True,False,True
5e89c4e8-2238-4da0-9a88-b35e889814f4,Joe Biden is gaining momentum in key battleground states such as Michigan and Wisconsin.,0.6561637,0.87672734,0.26308548,0.8393166,True,True,False,True
bc762118-ecf7-4c9b-888d-90ef24327bea,Joe Biden has been elected as the 46th President of the United States in the 2020 election.,0.32521108,0.6932008,0.18494903,0.1860832,False,True,False,False
426eaaa7-221c-46a2-b3b9-754be4ea0e3b,Donald Trump claims election fraud and asserts he has already won the election against Joe Biden.,0.6287841,0.81508064,0.2556187,0.7765468,True,True,False,True
552fc40d-9643-4373-bed5-dd8dad112fad,"Multiple states, including Michigan and Wisconsin, are predicted to turn blue in the 2020 US presidential election.",0.6920204,0.92727685,0.31949446,0.9386857,True,True,False,True
c2449cec-d701-4d0a-ad23-62c5cd7e1429,"Biden will win the US presidency if he takes Wisconsin, Michigan, Nevada, and Arizona.",0.06962891,0.23121266,0.14063372,0.06322907,False,False,False,False
f714d6e4-e869-4355-9b6e-80165651d8ca,The tweets discuss the disparity in mail-in ballot results favoring Biden and the perceived unfairness of the voting process.,0.6414724,0.8034346,0.28733787,0.9162449,True,True,False,True
7d390f87-4bc5-4548-9318-0cee91ab5da7,The tweets discuss the implications and potential outcomes of a Biden presidency with a Republican Senate.,0.08434067,0.2638868,0.12298093,0.06586087,False,False,False,False
8170fc88-0672-4dde-972c-d8f44d479785,The legitimacy and security of mail-in ballots in the US 2020 presidential election are being questioned and disputed.,0.68866324,0.9301293,0.30920523,0.9265132,True,True,False,True
e80c1fef-153b-42db-9e76-241e7815e28d,"Many Americans are allegedly embracing socialism, a claim expressed with a tone of surprise and disapproval.",0.31490797,0.4001942,0.18100755,0.5049568,False,False,False,True
18ea09b5-a986-491e-bc2d-e224da537bca,Joe Biden has won the state of Wisconsin in the 2020 US presidential election.,0.6460735,0.8884582,0.3018476,0.727102,True,True,False,True
be013911-8d1e-4ced-bef9-a9fb5d20ac00,The core claim is that Michigan is a crucial state in the 2020 US presidential election between Trump and Biden.,0.20691629,0.46750027,0.16824228,0.19048817,False,False,False,False
5ae3b77c-cf16-4f25-8102-5172ae5378a0,The core claim is that the 2020 US presidential election was rigged or cheated in favor of Joe Biden.,0.58790225,0.76805115,0.278748,0.7962817,True,True,False,True
40d0cf0c-9650-45ab-97b1-078907e8d91c,Arizona is still a competitive state in the 2020 US presidential election.,0.5932428,0.79762745,0.24229717,0.7687395,True,True,False,True
d85ea16b-8b6a-4ed9-a42b-dec69c3570f2,Joe Biden has received more votes than any previous US presidential candidate in history.,0.71201396,0.99301636,0.43744335,0.9938805,True,True,False,True
cbfde5b0-82f1-4ad2-a44d-c9ba5488a90b,The Trump campaign plans to request a recount in Wisconsin to potentially change the election outcome.,0.66078335,0.88936085,0.292491,0.8784388,True,True,False,True
f66b3bb2-a98c-4c14-950a-7b4a9c4237b2,The core claim is that every vote should be counted accurately and counted in the election.,0.048856925,0.06274306,0.134673,0.22410893,False,False,False,False
02add790-60b0-407f-bf55-2d2c2923d2e8,Joe Biden is projected to win the state of Maine in the 2020 US presidential election.,0.49398464,0.68762326,0.24348332,0.5082924,False,True,False,True
626e2251-268d-455a-8f62-0c8e28e2f291,The 2020 US presidential election between Trump and Biden is a contentious and biased topic.,0.061976343,0.14852984,0.09007387,0.013978655,False,False,False,False
91328318-c58e-4d31-a71e-98396b7aa1ac,The tweets claim that there was widespread voter fraud and irregularities in the 2020 US presidential election in Michigan.,0.70413023,0.95394576,0.32931593,0.96691084,True,True,False,True
28b801a4-cbee-445c-9b57-71117a627808,The Trump campaign has filed a lawsuit in Michigan to halt the counting of ballots.,0.7141853,0.98400694,0.37943643,0.9883879,True,True,False,True
e1c2443b-46db-42f8-9fd2-0b6985da6ef2,"Joe Biden wins Wisconsin, securing 10 electoral votes, with Donald Trump requesting a recount.",0.7111344,0.9746976,0.35833755,0.9794098,True,True,False,True
eb032f67-1aa1-4d7d-a69c-88034da481dd,"The Trump administration employed voter suppression tactics, particularly through Louis DeJoy, to influence the 2020 election outcome.",0.70513445,0.9738522,0.3473785,0.98190653,True,True,False,True
1f34ad4c-1b2a-4a04-9076-13ceb4697cc5,The core claim is that Michigan has been called for Joe Biden in the 2020 US presidential election.,0.613627,0.8173418,0.2811374,0.8104105,True,True,False,True
f57ff7f9-b0ce-4a3b-af80-eec8141fbae7,Joe Biden delivered a speech that met or exceeded expectations of what a presidential speech should be.,0.050692108,0.17257425,0.084914476,0.011402481,False,False,False,False
aa2877f9-e0b2-4a33-a77c-015f371ab3d1,Joe Biden emphasizes the importance of not treating political opponents as enemies.,0.15799198,0.30450377,0.15093225,0.10929414,False,False,False,False
1bb5f473-f6fd-4947-b0a7-7e6243602f78,The tweets discuss the possibility of Joe Biden becoming the President of the United States.,0.29739872,0.51851445,0.19017473,0.20136736,False,True,False,False
f3905505-3708-4fda-a1cb-60bedfe54ed6,"Donald Trump has lost an election, and the tweeters are celebrating and mocking his defeat.",0.38533595,0.58239895,0.20804921,0.44487152,False,True,False,False
ff710853-c7cd-42ca-96b5-f4b353705a8a,The outcome of the US presidential election hinges on the results in the state of Nevada.,0.18541788,0.38902608,0.17258152,0.18467839,False,False,False,False
db8e95c0-3c84-460d-9c89-4eb62ff119af,Joe Biden is ahead in Nevada and can claim victory with a total of 270 Electoral Votes.,0.7034865,0.96463305,0.3658854,0.96637815,True,True,False,True
67d71da1-5e61-48f2-ae58-5adb990c7cd4,Joe Biden is leading in the Michigan election with 99% of votes reported.,0.71613955,0.9825685,0.38791376,0.9957409,True,True,False,True
2aa74d17-38b1-4e20-afba-e157b410fadd,Joe Biden received the most votes in the 2020 US presidential election.,0.7042623,0.98127407,0.39508164,0.95864505,True,True,False,True
a4f24069-7acb-48c9-95b3-a96592d26cf7,The outcome of the 2020 US presidential election in the state of Nevada is crucial.,0.047084093,0.11091657,0.090680264,0.015495753,False,False,False,False
eb4fe7f9-6166-4ff7-8fb2-b6a9598299f7,The core claim is that the 2020 US presidential election is being manipulated or improperly counted in key states.,0.67082906,0.88549036,0.3084657,0.9118605,True,True,False,True
0c9a8d7e-c150-4faf-9666-a360d9cdfd54,The core claim is that Nevada's vote is crucial for Joe Biden to win the 2020 US presidential election.,0.3469819,0.50706774,0.2155945,0.44568315,False,True,False,False
ac9d96e3-c714-4fd6-ae1e-45f9556ed7be,The tweets discuss the possibility of Joe Biden winning the state of Georgia in the 2020 US presidential election.,0.25672022,0.46514297,0.16131635,0.2315817,False,False,False,False
7d1ef40a-3382-433e-ac3b-311d2a9b7390,"Donald Trump is filing lawsuits over the 2020 US election results, sparking controversy and debate.",0.6996782,0.94924563,0.28818333,0.94274276,True,True,False,True
cbc60b34-a862-463a-b1a2-f5ae7bdfeced,The tweets claim that Trump's disrespect towards John McCain contributed to his loss in Arizona and ultimately his presidency.,0.7001157,0.93858784,0.322193,0.96826005,True,True,False,True
e1f00cfe-199e-40db-9c28-e19a3414e529,"Trump supporters are protesting and surrounding vote-counting sites in Maricopa County, Arizona, amid the 2020 US presidential election.",0.6952785,0.9696376,0.29929954,0.8885485,True,True,False,True
11f2f9c0-1e09-4697-9eca-0eb25b2848e2,"Georgia election officials report 61,367 uncounted ballots with Trump leading Biden by approximately 18,000 votes.",0.6296142,0.99062765,0.49226874,0.99963844,True,True,False,True
1848ed90-a315-4b91-a2e2-1f0623308fa8,The tweets claim that New York and California are underreporting Trump votes in the 2020 election.,0.71152836,0.9655944,0.3478921,0.9869163,True,True,False,True
d90323cd-15f6-46ea-8573-84bc702326c2,"Joe Biden's lead in Nevada has increased significantly, surpassing 12,000 votes.",0.7132354,0.9875293,0.4240398,0.9987324,True,True,False,True
6ce0f091-b7ad-4047-933b-20b93798af62,Republicans are ungrateful for Donald Trump's party growth and support during his presidency.,0.124854945,0.25128803,0.20075391,0.16440573,False,False,False,False
5fac8597-78b1-4355-a213-1e21f0b6377a,Donald Trump's inability to accept election loss is attributed to his narcissistic personality.,0.3057072,0.446708,0.21076138,0.35602936,False,False,False,False
f280b746-b4cc-421d-bc45-473074f9b91d,"The tweets discuss CNN's coverage of Donald Trump, particularly during the 2020 US presidential election.",0.18872792,0.43241033,0.15942377,0.12826638,False,False,False,False
5caa5c1b-7f99-4d1a-acd3-e9dbcc4c9c2e,The tweets claim that Trump is lying about voter fraud and refusing to accept the 2020 election results.,0.6567939,0.8707012,0.28936994,0.9227613,True,True,False,True
461fc731-d3ca-4b39-830c-9978f690a24e,"President Donald Trump is expected to speak at 6:30 pm EST, sparking anticipation and concern.",0.14248991,0.3844925,0.18220365,0.08894104,False,False,False,False
f27f434c-563a-41b6-a298-726577011243,President Trump claims he will easily win the election if only legal votes are counted.,0.6766672,0.9159056,0.3256576,0.8894695,True,True,False,True
df665c32-0e83-41cd-a926-a8ddd76c89fa,Donald Trump claims he would have won the election if only legal votes were counted.,0.69653225,0.945408,0.35500097,0.9483445,True,True,False,True
e9c496f7-c487-49cf-9f9f-272069f5f6b9,The tweets claim that Donald Trump has a mental illness or is mentally unstable.,0.56769615,0.6955373,0.2514433,0.8192093,True,True,False,True
8d7379de-f912-437f-a316-3e25db01ade6,The main claim is that Donald Trump has a history of cheating and is now accusing others of cheating him.,0.63162565,0.8164013,0.26006165,0.90109456,True,True,False,True
b2de273e-26b6-4477-bcec-f4ea4c688fe1,The tweets describe and mock a perceived impending or ongoing mental breakdown of former US President Donald Trump.,0.4566729,0.6106678,0.22023253,0.49787524,False,True,False,False
48fc016d-0ba4-498f-aa2e-0eb2b3795d2a,Trump's opposition to mail-in voting and claims of election fraud are contradicted by his own base's voting behavior.,0.71096814,0.9739664,0.34606907,0.98067874,True,True,False,True
681ac2af-2f95-4924-9c26-5816f05b347c,"The tweets claim that Donald Trump is a sore loser, implying he cannot accept defeat.",0.5237563,0.69780755,0.22998641,0.7414319,True,True,False,True
b7a34ed9-5d8c-407f-bc33-bdad8e8722c3,The tweets are discussing President Trump's press conference and his statements about the 2020 US presidential election.,0.0885193,0.29090366,0.10005864,0.058263186,False,False,False,False
7b628e33-1d26-4f50-8263-1f030063dcdc,"Anderson Cooper compared Donald Trump to an obese turtle on its back, implying his impending defeat.",0.4420106,0.69722044,0.23312145,0.32326734,False,True,False,False
5450f61c-a586-426b-bea5-74404cb1047f,The tweets claim that Trump is inciting violence and promoting a civil war through his rhetoric.,0.6351229,0.8328133,0.28586268,0.89047664,True,True,False,True
23bf0c1e-fb59-4408-bc03-a62750652277,"The tweets criticize Trump's speech as divisive, inciting violence, and one of the worst presidential speeches in US history.",0.6284763,0.83369744,0.29115504,0.8851502,True,True,False,True
de77f156-af5e-4158-8514-d064677a181d,"The main claim is that Donald Trump is dishonest, incompetent, and a threat to democracy.",0.26788974,0.4414017,0.19892162,0.41642815,False,False,False,False
e3c2b3b0-d323-4cae-ac6f-1c030d0fb01e,The main claim is that Donald Trump poses a significant danger to America and its stability.,0.1272592,0.38633686,0.16401969,0.1523835,False,False,False,False
f79aa452-3434-4d3f-84e1-c4a6f7397757,The tweets express strong criticism and condemnation of former US President Donald Trump's actions and character.,0.15510692,0.28097785,0.15199126,0.20824401,False,False,False,False
870dac7f-1e5f-4a34-8c60-fbdad70ba786,The tweets are calling for the removal of Brazilian President Jair Bolsonaro.,0.50204295,0.5791468,0.22182713,0.74591637,True,True,False,True
21e4d1c9-fccd-460a-87c8-5b83e70740ab,The tweets collectively claim that Donald Trump is a pathetic and unsuccessful individual.,0.12276524,0.30942872,0.1127709,0.096840665,False,False,False,False
443dc453-aecc-414b-ae70-3c532cf785ba,The tweets argue that President Trump is unfit for office and should be removed via the 25th Amendment.,0.6932533,0.94117016,0.31384575,0.94030464,True,True,False,True
7c67200b-8c98-4ada-9750-160f7b7811f6,The outcome of the 2020 US presidential election in Arizona is disputed and still uncertain.,0.68421227,0.9005816,0.2931645,0.91407144,True,True,False,True
8687007c-a725-4b29-b2c8-a924a1ce6331,Md Rifat Bin showcases his 2-year experience in brochure design and related services.,0.035737865,0.062414918,0.06973177,0.018644463,False,False,False,False
db2294bf-bb61-43be-ba2d-f5dc0b7e8dbb,"Rep. Ilhan Omar wins re-election in Minnesota's 5th Congressional District, defeating a well-funded GOP challenger.",0.68874305,0.95433384,0.28938892,0.9094799,True,True,False,True
5a1621ea-4be3-4fa4-aed4-04f03d36b404,Georgia has turned blue in the 2020 US presidential election.,0.662478,0.8346854,0.24731313,0.8299981,True,True,False,True
af64e300-30ee-4b8b-be30-484f5a102ac8,"Joe Biden has taken the lead in Georgia, a crucial state in the 2020 US presidential election.",0.68189204,0.9449122,0.29568252,0.86786073,True,True,False,True
0fcb9d72-ac3c-4892-8d96-53054a90225d,The tweets claim that Trump's presidency has led to significant COVID-19 deaths and economic devastation in the US.,0.70246077,0.92408794,0.32868308,0.9713112,True,True,False,True
3d8c3374-8a46-4911-9e30-be561d5274e3,"The US election process is likened to a delayed TV show with a comedic ""technical delay"" narrative.",0.05417538,0.14674057,0.10948112,0.040187377,False,False,False,False
457071b2-7212-4f36-b82f-182b2956aff4,Joe Biden is leading in the Pennsylvania vote count in the 2020 US presidential election.,0.68921673,0.97233915,0.3482167,0.9086664,True,True,False,True
265382a1-b35e-411e-9291-0d02914a0606,"Pennsylvania has turned blue in the 2020 presidential election, favoring Joe Biden over Donald Trump.",0.7028307,0.98709226,0.3823539,0.98174703,True,True,False,True
fb096c12-dcd3-47d4-a571-6beb7b613342,Trump has told people he has no plans to concede the election even if his path to victory is blocked.,0.6693249,0.88408,0.27489161,0.9173181,True,True,False,True
33748185-357a-4746-9962-98a74f5fd675,Joe Biden is leading convincingly in all four swing states on Election Day 2020.,0.7000859,0.96244895,0.35412028,0.961542,True,True,False,True
8782e256-b304-44bd-a22a-ff42d6539722,Philadelphia voters overwhelmingly supported Joe Biden in the 2020 presidential election.,0.69214064,0.93271154,0.32281965,0.9431781,True,True,False,True
6c57f490-9795-4ee7-9281-002975788947,Joe Biden leads Donald Trump in crucial states of Pennsylvania and Georgia in the US Presidential Election.,0.68393016,0.9379876,0.29287007,0.89564383,True,True,False,True
c2acc4e8-a1c1-44e9-86c9-5f1198c77478,"Donald Trump has been fired by the people, according to these tweets referencing the 2020 US presidential election.",0.30205995,0.52368224,0.17248768,0.2465175,False,True,False,False
8e2fba4b-34a1-499d-ae77-1479d5c0d10c,"The US is electing its first female Vice President, a woman of color, Kamala Harris.",0.5943398,0.8105955,0.24333979,0.66450137,True,True,False,True
d72d61a8-cce5-4d8a-b188-ca24398d5588,The US government can forcibly remove trespassers from the White House if a president refuses to vacate.,0.6973614,0.9313767,0.34909582,0.9446853,True,True,False,True
b8f21636-3c6f-47f9-b75c-beff1d68f848,"The tweets claim that DeJoy's mail delays disproportionately affected POC voters, potentially adding hundreds of thousands of votes for Biden.",0.71460515,0.9771314,0.3834576,0.99620515,True,True,False,True
778f033f-c2eb-43f6-8bfa-0992874d9cb7,"Philadelphia's mayor is urging Trump to accept the election results and ""put on his big boy pants.""",0.54185194,0.7811712,0.2594348,0.63158023,True,True,False,True
b1f40a3e-2a6b-4449-8a3e-285a329e267e,"Democrats spent $50 million investigating a ""fake Russian election scandal"" and should investigate voter corruption instead.",0.70588344,0.98242766,0.3679653,0.9839504,True,True,False,True
017e53d9-01aa-4070-902a-f669fedc4bea,Biden is allegedly planning to declare himself president to create a false narrative of Trump's election interference.,0.43456194,0.54422283,0.24280421,0.75026613,False,True,False,True
1213606c-d732-490a-8c90-5aa735e8d60b,"A US postal worker, Richard Hopkins, allegedly claims he was told to backdate post marks on election ballots.",0.6992684,0.94957227,0.3245811,0.9419158,True,True,False,True
0ded8c44-e398-41fa-9482-af161e3aa949,These tweets claim that there is an electoral fraud campaign led by Ayatollah and supported by globalists and left-wing organizations.,0.69892687,0.92608476,0.29693243,0.9602906,True,True,False,True
7506e08a-90aa-451c-8c5f-5bbe910a39c0,Donald Trump and his family should accept their election loss and vacate the White House.,0.06026328,0.28833544,0.13408236,0.02165922,False,False,False,False
eb758ea8-cf9b-4ccc-b24c-245632641a94,The US Supreme Court issues an order to segregate late-arriving ballots in Pennsylvania for potential exclusion.,0.70431966,0.9850042,0.3340015,0.96329975,True,True,False,True
3383efef-bf6f-4c66-971e-734aed69a1e4,Biden has likely altered his speech or plans for the night following a new Alito ruling.,0.057257798,0.21787831,0.115074135,0.047738884,False,False,False,False
20684f67-3d8b-4d75-a084-4d4da4aa2d80,The tweets praise Joe Biden for exhibiting adult-like leadership and behavior in his presidential campaign.,0.09902865,0.2595269,0.12704486,0.085582584,False,False,False,False
bb222e60-9506-481b-8628-032a68b6b015,The corrupt media will shift focus from voter fraud to COVID-19 as evidence comes to light.,0.08310231,0.23040995,0.18011682,0.12645821,False,False,False,False
9a6929a4-7655-4923-8bdf-486374a60052,Joe Biden and Kamala Harris have won the presidential election.,0.1633427,0.37568504,0.113142386,0.065562986,False,False,False,False
89d975ea-5e4f-4c57-9251-8bc12a273513,The tweets are discussing Joe Biden and Kamala Harris winning the 2020 US presidential election.,0.20994994,0.42496127,0.13740116,0.16066588,False,False,False,False
9f3e3bde-c280-4a33-a0ce-da5e340182f6,"Joe Biden has won the US presidential election, succeeding Donald Trump as the 46th US president.",0.48180664,0.76882416,0.19340636,0.41235796,False,True,False,False
2d83ec5b-e521-4607-8957-cd75d97cc6ae,The tweets discuss CNN and other channels calling the 2020 US presidential election for Joe Biden before Trump's speeches.,0.66487986,0.87263083,0.31699637,0.9126812,True,True,False,True
ec1e9f3f-26e6-4586-bd93-4322edea1755,Joe Biden and Kamala Harris win the 2020 US presidential election.,0.05482143,0.17180741,0.09704,0.01923673,False,False,False,False
bac54453-d5a8-4896-b3df-f98ac1cce046,Joe Biden wins Pennsylvania and is projected as the President-elect of the United States.,0.19857861,0.46552667,0.20071086,0.13228409,False,False,False,False
d65211dd-a545-4bad-a1dc-7a436026945b,Joe Biden has been projected as the 46th President of the United States by major news outlets.,0.68066317,0.9455308,0.3023891,0.88763744,True,True,False,True
8fa4be6d-809e-48ce-98c6-a69678391266,The tweets discuss Trump's supposed promise to leave the US if Biden wins the presidential election.,0.5624819,0.6794396,0.26744112,0.82671976,True,True,False,True
d6b1883a-de31-49fd-bee8-341de08982b7,The tweets discuss reactions to the 2020 US presidential election and the transition of power from Trump to Biden and Harris.,0.07721458,0.17488147,0.123155355,0.06063379,False,False,False,False
6421e2c3-ebf7-44a4-a048-92b1b7fb6112,The legitimacy and effectiveness of Joe Biden's presidency compared to Donald Trump's.,0.03379772,0.08243179,0.0948061,0.008491998,False,False,False,False
4174f23d-d3bd-4ec6-9f4d-5c2debf329ad,The tweets express a collective sentiment of saying goodbye to Donald Trump after the 2020 US presidential election.,0.07642618,0.22059466,0.09904315,0.01817218,False,False,False,False
d2c72463-659b-433b-8eb6-c27e38ae11c0,Joe Biden and Kamala Harris are elected as the next US President and Vice President.,0.051206447,0.15285647,0.09488199,0.0109673,False,False,False,False
c3b8c35e-c2d0-4993-9f04-240c6db81ad6,The tweets express relief and celebration that Donald Trump is no longer the President of the United States.,0.34956628,0.5553335,0.21315126,0.26413438,False,True,False,False
2e578a2f-b5c7-4137-823a-574f98bdbf1a,"Joe Biden won the 2020 US presidential election, bringing a positive outcome to the year.",0.108622074,0.24702168,0.124664344,0.043125525,False,False,False,False
482e66fa-d78d-402c-8dd3-d81d5316636f,"Joe Biden's supporters are expressing relief, happiness, and hope after the 2020 US presidential election results.",0.16129649,0.355106,0.15492858,0.08742119,False,False,False,False
d43e3441-e0fa-4b2f-9ad5-ec9175ffd3f9,Joe Biden is projected to become the next President of the United States.,0.040156197,0.16008727,0.11231231,0.014328306,False,False,False,False
56d8fe14-e8c9-4c59-8f93-da5f30dfeca4,The tweets discuss Donald Trump's decision to go golfing after losing the presidency.,0.3369775,0.41671234,0.19161974,0.49602124,False,False,False,False
2b3ac2e4-5efc-4d5d-8325-9b5c9694aa3d,Joe Biden's presidency is expected to bring unity and a new direction to a divided United States.,0.02347346,0.08429751,0.117686145,0.006551649,False,False,False,False
965978d9-4c9c-4fbe-b47d-43c179c5d806,Joe Biden's election win is celebrated by many Americans as a welcome change from the previous administration.,0.06263506,0.20331493,0.1446499,0.061109975,False,False,False,False
bdb21620-16c1-45fc-aadd-0afedec13bf7,"Joe Biden has won the presidential election, restoring balance and bringing a sense of relief and hope.",0.04506343,0.15192284,0.107490756,0.018466914,False,False,False,False
11cf824b-a6ac-4707-bfb7-e5fc3fad418f,Joe Biden's election as President and Kamala Harris's historic appointment as the first Black woman Vice President.,0.34118637,0.7618967,0.24037729,0.1253532,False,True,False,False
ea459bfa-b2e7-4dd9-b126-c9bfc984aca1,CNN has officially called the election for Joe Biden.,0.6238059,0.8073608,0.2662333,0.7167091,True,True,False,True
c5a0d157-6086-42de-a6b3-c1a87bfb74fa,The tweets express overwhelming joy and relief at Joe Biden's inauguration as US President.,0.07471631,0.23972654,0.115178846,0.04511138,False,False,False,False
974f9e21-2b87-4684-b7c2-ea2d46ad6ab5,The tweets claim that the US has achieved greatness under the Biden administration.,0.3901815,0.5022571,0.19957219,0.58543664,False,True,False,True
aba676c0-c9d6-45da-99d1-86e0ac03aab6,The world and America can breathe a sigh of relief with the end of Trump's presidency.,0.031816725,0.059185807,0.11240405,0.017691895,False,False,False,False
141b92cf-8e81-497a-9afc-c401423266f2,Joe Biden has secured 270 or 273 electoral votes and is projected to become the 46th President of the United States.,0.6476401,0.9044267,0.27605954,0.8423707,True,True,False,True
24eff240-1011-4ee9-859e-faad8e0120e6,The tweets are discussing the removal of Donald Trump from office and his potential prosecution.,0.46258816,0.57291764,0.21419899,0.6962794,False,True,False,True
23d6832b-7fcb-4b7a-a6ad-a787fe250ec6,The tweets discuss Joe Biden's presidential victory and the challenges of healing and unifying the United States.,0.044511154,0.12769404,0.10259691,0.031462148,False,False,False,False
77b3b03d-4855-4414-883c-16ba2d783da6,"Joe Biden is the newly elected President of the United States, prompting celebration and congratulations.",0.08366022,0.43376467,0.11945263,0.008843308,False,False,False,False
79b325ee-735a-4c27-bf70-820a2ab27f23,Joe Biden is expected to become the new United States President with a confirmed 4-year term.,0.028912248,0.10986427,0.11731987,0.012273513,False,False,False,False
5ba44f6a-828f-4292-af70-c8f34979fa68,The tweets discuss Joe Biden's projected win as the next US President and Donald Trump's potential loss.,0.049013413,0.1563415,0.11491989,0.036227692,False,False,False,False
2701f69e-b0d2-49ef-b991-29dbcbee941c,People in various locations celebrate and express relief after Joe Biden's election win.,0.043484177,0.0737449,0.09648704,0.02312103,False,False,False,False
eeb24f59-ee9c-4808-9af0-943367653ec6,The tweets are celebrating Joe Biden's victory in the 2020 US presidential election.,0.21063648,0.4126856,0.17103569,0.19273116,False,False,False,False
a85502c5-be9a-4dcf-9361-3c8f443f0296,The long national nightmare of the previous administration is finally over with Joe Biden's election.,0.06457337,0.2061038,0.1275393,0.050305996,False,False,False,False
503e9808-9b59-4d31-82da-d8891265afeb,"Joe Biden has won the election, marking a significant shift in the global political landscape.",0.17259003,0.35327,0.16738622,0.14391541,False,False,False,False
